municipality_id,source_url,normalized_path,canonical_path,category,role_normalized,role_family,department_normalized,page_type
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=9,/Directory.aspx,/directory.aspx,directory,,,"Trzaski, Cathy Senior Clerk",staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=9,/Directory.aspx,/directory.aspx,directory,Building Official,building,Building,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=9,/Directory.aspx,/directory.aspx,directory,Building Official,building,Building,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=9,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=9,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?DID=9,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=10,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=10,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=10,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=10,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=10,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=10,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=10,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=10,/Directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=10,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=10,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=15,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=15,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=15,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=15,/Directory.aspx,/directory.aspx,directory,Tax Collector,tax_collector,Tax Collector,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=15,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=15,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=21,/Directory.aspx,/directory.aspx,directory,,,"Carofano, Annette Senior Clerk",staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=21,/Directory.aspx,/directory.aspx,directory,,,"Carofano, Annette Senior Clerk",staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=21,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=21,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=21,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=21,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=21,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,"Monaco, Patricia Records Clerk",staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,"Monaco, Patricia Records Clerk",staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=27,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=5,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=5,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=6,/Directory.aspx,/directory.aspx,directory,,,"Toudle, Tracie Senior Clerk",staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=6,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=6,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=6,/Directory.aspx,/directory.aspx,directory,,,"Toudle, Tracie Senior Clerk",staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=6,/Directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=6,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/Directory.aspx?did=6,/Directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,Building Official,building,Building,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,,,Registrar,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,Assessor,assessor,Assessor,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,Town Clerk,town_clerk,Town Clerk,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,Building Official,building,Building,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,,,Police Department Public Works,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,,finance,Finance,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,,,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,,finance,Finance,staff_directory
ct_woodbridge,https://www.woodbridgect.org/directory.aspx,/directory.aspx,/directory.aspx,directory,First Selectman,chief_executive,,staff_directory
ct_woodbridge,https://www.woodbridgect.org/223/Human-Services-Department,/223/Human-Services-Department,/223/human-services-department,other,First Selectman,chief_executive,,other
ct_woodbridge,https://www.woodbridgect.org/223/Human-Services-Department,/223/Human-Services-Department,/223/human-services-department,other,,,,other
ct_woodbridge,https://www.woodbridgect.org/223/Human-Services-Department,/223/Human-Services-Department,/223/human-services-department,other,First Selectman,chief_executive,,other
ct_woodbridge,https://www.woodbridgect.org/223/Human-Services-Department,/223/Human-Services-Department,/223/human-services-department,other,,,,other
ct_woodbridge,https://www.woodbridgect.org/223/Human-Services-Department,/223/Human-Services-Department,/223/human-services-department,other,,,,other
ct_woodbridge,https://www.woodbridgect.org/238/Tax-Collector,/238/Tax-Collector,/238/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_woodbridge,https://www.woodbridgect.org/238/Tax-Collector,/238/Tax-Collector,/238/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_woodbridge,https://www.woodbridgect.org/238/Tax-Collector,/238/Tax-Collector,/238/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
ct_woodbridge,https://www.woodbridgect.org/238/Tax-Collector,/238/Tax-Collector,/238/tax-collector,tax,Tax Collector,tax_collector,Tax Collector,department_page
